route_id,rider_id,compliance,total_tt,total_risk,total_cong
0,0,0.51,22.13,0.0,49.55
0,1,0.79,19.64,0.0,49.55
0,2,0.93,18.39,0.0,49.55
0,3,0.85,19.06,0.0,49.55
0,4,0.63,21.1,0.0,49.55
0,5,0.85,19.14,0.0,49.55
0,6,0.73,20.16,0.0,49.55
0,7,0.75,20.02,0.0,49.55
0,8,0.61,21.25,0.0,49.55
0,9,0.6,21.31,0.0,49.55
1,0,0.93,21.57,0.0,60.17
1,1,0.56,25.51,0.0,60.17
1,2,0.95,21.35,0.0,60.17
1,3,0.91,21.83,0.0,60.17
1,4,0.59,25.12,0.0,60.17
1,5,0.82,22.7,0.0,60.17
1,6,0.73,23.71,0.0,60.17
1,7,0.82,22.77,0.0,60.17
1,8,0.68,24.22,0.0,60.17
1,9,0.84,22.5,0.0,60.17
2,0,0.84,26.28,0.0,69.91
2,1,0.95,24.93,0.0,69.91
2,2,0.97,24.65,0.0,69.91
2,3,0.8,26.81,0.0,69.91
2,4,0.51,30.28,0.0,69.91
2,5,0.75,27.44,0.0,69.91
2,6,0.87,25.86,0.0,69.91
2,7,0.86,26.01,0.0,69.91
2,8,0.72,27.76,0.0,69.91
2,9,0.87,25.88,0.0,69.91
3,0,0.82,28.62,0.0,66.96
3,1,0.66,30.69,0.0,66.96
3,2,0.52,32.52,0.0,66.96
3,3,0.94,27.02,0.0,66.96
3,4,0.82,28.58,0.0,66.96
3,5,0.74,29.58,0.0,66.96
3,6,0.94,27.0,0.0,66.96
3,7,0.67,30.5,0.0,66.96
3,8,0.41,34.01,0.0,66.96
3,9,0.88,27.75,0.0,66.96
4,0,0.41,24.27,0.0,53.6
4,1,0.7,21.59,0.0,53.6
4,2,0.94,19.29,0.0,53.6
4,3,0.38,24.59,0.0,53.6
4,4,0.41,24.26,0.0,53.6
4,5,0.84,20.26,0.0,53.6
4,6,0.61,22.4,0.0,53.6
4,7,0.75,21.09,0.0,53.6
4,8,0.86,20.07,0.0,53.6
4,9,0.93,19.41,0.0,53.6
5,0,0.55,23.66,0.0,46.67
5,1,0.91,20.25,0.0,46.67
5,2,0.81,21.2,0.0,46.67
5,3,0.53,23.89,0.0,46.67
5,4,0.31,26.01,0.0,46.67
5,5,0.51,24.11,0.0,46.67
5,6,0.88,20.48,0.0,46.67
5,7,0.5,24.16,0.0,46.67
5,8,0.66,22.63,0.0,46.67
5,9,0.97,19.64,0.0,46.67
6,0,0.85,33.28,0.0,73.85
6,1,0.91,32.31,0.0,73.85
6,2,0.73,35.24,0.0,73.85
6,3,0.46,39.32,0.0,73.85
6,4,0.81,33.95,0.0,73.85
6,5,0.54,38.09,0.0,73.85
6,6,0.91,32.33,0.0,73.85
6,7,0.51,38.53,0.0,73.85
6,8,0.71,35.42,0.0,73.85
6,9,0.83,33.55,0.0,73.85
7,0,0.96,18.78,0.0,47.98
7,1,0.97,18.73,0.0,47.98
7,2,0.86,19.71,0.0,47.98
7,3,0.77,20.58,0.0,47.98
7,4,0.74,20.79,0.0,47.98
7,5,0.8,20.24,0.0,47.98
7,6,0.57,22.41,0.0,47.98
7,7,0.81,20.19,0.0,47.98
7,8,0.76,20.67,0.0,47.98
7,9,0.8,20.25,0.0,47.98
8,0,0.62,28.18,0.0,68.31
8,1,0.44,30.28,0.0,68.31
8,2,0.63,27.98,0.0,68.31
8,3,0.76,26.44,0.0,68.31
8,4,0.42,30.55,0.0,68.31
8,5,0.74,26.71,0.0,68.31
8,6,0.62,28.11,0.0,68.31
8,7,0.82,25.74,0.0,68.31
8,8,0.85,25.4,0.0,68.31
8,9,0.93,24.44,0.0,68.31
9,0,0.81,11.88,0.0,31.48
9,1,0.83,11.76,0.0,31.48
9,2,0.65,12.76,0.0,31.48
9,3,0.82,11.83,0.0,31.48
9,4,0.83,11.77,0.0,31.48
9,5,0.82,11.82,0.0,31.48
9,6,0.89,11.47,0.0,31.48
9,7,0.69,12.53,0.0,31.48
9,8,0.62,12.93,0.0,31.48
9,9,0.64,12.78,0.0,31.48
10,0,0.85,29.81,0.0,74.93
10,1,0.72,31.5,0.0,74.93
10,2,0.6,33.22,0.0,74.93
10,3,0.79,30.56,0.0,74.93
10,4,0.74,31.35,0.0,74.93
10,5,0.64,32.62,0.0,74.93
10,6,0.71,31.76,0.0,74.93
10,7,0.88,29.32,0.0,74.93
10,8,0.95,28.32,0.0,74.93
10,9,0.42,35.68,0.0,74.93
11,0,0.57,34.48,0.0,73.71
